"ID","Player","Team","Position","Prim Pos","Rookie","RkOv","Status","Age","Salary","Contract","Score","Ros","+/-","GP","Pt-D","G","A","2G+A","PIM","SOG","STP","Hit","Blk","Tk","Cor"
"*076rh*","William Manchuso","BOS","F","F","","5266","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*048y6*","Jan Mandat","NJD","F","F","","5268","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02fzq*","Denver Manderson","(N/A)","F","F","","5269","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rd0*","Ethan Manderville","(N/A)","F","F","","5270","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02j3s*","Matt Mangene","(N/A)","F","F","","5273","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6t*","Calem Mangone","(N/A)","F","F","","5274","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06b7d*","Matthew Mania","LAK","D","D","","5275","FA","21","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gde*","Josh Maniscalco","CHI","D","D","","5276","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4b*","Matteo Mann","PHI","D","D","","5277","FA","21","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yru*","Sakari Manninen","VGK","F","F","","5280","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*024wb*","Brandon Manning","(N/A)","D","D","","5281","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06j7u*","Tommi Mannisto","(N/A)","F","F","","5282","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cfl*","Quinn Mantei","(N/A)","D","D","","5283","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ec2*","Ryan Mantha","(N/A)","D","D","","5284","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*051vs*","Matias Mantykivi","BOS","F","F","","5285","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yg0*","Roman Manukhov","(N/A)","D","D","","5286","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qni*","Artyom Manukyan","VAN","F","F","","5287","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nqo*","Matia Marcantuoni","(N/A)","F","F","","5288","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*060v6*","Marcel Marcel","CHI","F","F","","5289","FA","22","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*024d5*","Alexei Marchenko","(N/A)","D","D","","5291","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06oxu*","Arseni Marchenko","(N/A)","D","D","","5292","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03edf*","Jake Marchment","SJS","F","F","","5293","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kyp*","Matt Marcinew","CGY","F","F","","5294","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*005gq*","Tomas Marcinko","(N/A)","F","F","","5295","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03d0z*","Louick Marcotte","(N/A)","F","F","","5296","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01tez*","James Marcou","(N/A)","F","F","","5297","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06gy2*","Bradley Marek","(N/A)","F","F","","5299","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vu3*","Chad Marescalchi","(N/A)","F","F","","5300","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*048xp*","Dylan Margonari","(N/A)","F","F","","5301","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01zr2*","Martin Marincin","(N/A)","D","D","","5303","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*065io*","Kyle Marino","NSH","F","F","","5304","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ubc*","Viljami Marjala","EDM","F","F","","5306","FA","23","1,000,000","FA","0","5%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*003zj*","Masi Marjamaki","(N/A)","F","F","","5307","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*048t7*","Colin Markison","CAR","F","F","","5308","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05x70*","Vincent Marleau","(N/A)","F","F","","5310","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rit*","Cooper Marody","PHI","F","F","","5312","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*005im*","Matt Marquardt","(N/A)","F","F","","5314","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06luz*","Miguel Marques","NSH","F","F","","5315","FA","20","1,000,000","FA","0","7%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mit*","Frankie Marrelli","(N/A)","D","D","","5316","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mbg*","Luca Marrelli","CBJ","D","D","","5317","FA","20","1,000,000","FA","0","9%","-2%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rjv*","Adam Marsh","DET","F","F","","5318","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01zr0*","Benjamin Marshall","DET","D","D","","5319","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*00qrw*","Kevin Marshall","(N/A)","D","D","","5320","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mpu*","Danick Martel","MTL","F","F","","5321","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rg9*","Chris Martenet","(N/A)","D","D","","5322","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f8w*","Kristian Marthinsen","WSH","F","F","","5323","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03okk*","Christian Marti","(N/A)","D","D","","5324","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ebg*","Brycen Martin","(N/A)","D","D","","5325","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tzq*","Jake Martin","(N/A)","D","D","","5326","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02fra*","James Martin","(N/A)","D","D","","5327","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xmj*","Jonathon Martin","DET","F","F","","5328","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0457j*","Luke Martin","NYR","D","D","","5329","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xae*","Max Martin","DAL","D","D","","5330","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*065h1*","Mitchell Martin","(N/A)","F","F","","5331","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uwf*","Owen Martin","WPG","F","F","","5332","FA","19","1,000,000","FA","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01zqj*","Ryan Martindale","TBL","F","F","","5333","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xba*","Phelix Martineau","(N/A)","F","F","","5334","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tcy*","Ayrton Martino","DAL","F","F","","5335","FA","23","1,000,000","FA","0","5%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cg4*","Giacomo Martino","(N/A)","F","F","","5336","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mpj*","Andreas Martinsen","(N/A)","F","F","","5337","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04m4a*","Eric Martinsson","(N/A)","D","D","","5338","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*078qz*","Pavel Martinu","(N/A)","F","F","","5339","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*070gw*","Antonio Martorana","(N/A)","F","F","","5340","FA","19","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yej*","Lino Martschini","(N/A)","F","F","","5341","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gee*","Igor Martynov","(N/A)","F","F","","5342","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oyl*","Maxim Marushev","(N/A)","F","F","","5343","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*042vo*","Adam Mascherin","DAL","F","F","","5344","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01c44*","Brandon Mashinter","(N/A)","F","F","","5345","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03eao*","Dominik Masin","(N/A)","D","D","","5346","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wm2*","Joe Masonius","PIT","D","D","","5348","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01cwq*","Dany Masse","(N/A)","F","F","","5350","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cug*","Maxim Masse","ANA","F","F","","5351","btsay45","20","0","MNR","0","15%","-2%","0","0","0","0","0","0","0","0","0","0","0","0"
"*065ge*","Zachary Massicotte","OTT","D","D","","5352","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rir*","Jake Massie","WSH","D","D","","5353","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rj6*","Carter Massier","(N/A)","F","F","","5354","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ug2*","Ryan Mast","(N/A)","D","D","","5355","FA","23","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06iak*","Matej Mastalirsky","(N/A)","F","F","","5356","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uf6*","Kyle Masters","ANA","D","D","","5357","FA","23","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*060v4*","Michael Mastrodomenico","(N/A)","D","D","","5358","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zp6*","Robert Mastrosimone","FLA","F","F","","5360","FA","25","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mcx*","Eriks Mateiko","WSH","F","F","","5362","FA","20","1,000,000","FA","0","5%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c90*","Martin Matejicek","(N/A)","D","D","","5363","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02fq5*","Derek Mathers","(N/A)","F","F","","5364","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*004ky*","Mark Matheson","(N/A)","D","D","","5365","FA","42","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xxp*","Alexis Mathieu","ANA","D","D","","5366","FA","19","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*065gy*","Jacob Mathieu","(N/A)","F","F","","5367","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*061ly*","Tnias Mathurin","(N/A)","D","D","","5368","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ud6*","Jack Matier","(N/A)","D","D","","5369","FA","23","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*060op*","Miko Matikka","UTA","F","F","","5370","FA","22","1,000,000","FA","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o63*","Aleksi Matinmikko","(N/A)","D","D","","5371","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0043b*","Jon Matsumoto","(N/A)","F","F","","5372","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nov*","Stefan Matteau","(N/A)","F","F","","5373","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03w84*","Stelio Mattheos","CAR","F","F","","5374","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*003rx*","Shawn Matthias","(N/A)","F","F","","5375","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06luw*","Jesper Mattila","(N/A)","D","D","","5376","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0440t*","Julius Mattila","(N/A)","F","F","","5377","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*042y4*","Nicolas Mattinen","TOR","D","D","","5378","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rfd*","Leif Mattson","(N/A)","F","F","","5379","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*042xg*","Mitchell Mattson","CGY","F","F","","5380","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01zqz*","Nick Mattson","(N/A)","D","D","","5381","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xwr*","Yan Matveiko","CGY","F","F","","5383","FA","20","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*077bh*","Vsevolod Matveyev","(N/A)","D","D","","5384","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*078bn*","Yaroslav Matyev","(N/A)","D","D","","5385","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*076yg*","Artyom Matyuk","NYI","F","F","R","5386","FA","18","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ary*","Ross Mauermann","(N/A)","F","F","","5387","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f7d*","Kirill Maximov","EDM","F","F","","5389","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*003vv*","Ben Maxwell","(N/A)","F","F","","5390","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01c9q*","Jeff May","(N/A)","D","D","","5392","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*059a6*","Johno May","(N/A)","F","F","","5393","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0626x*","Samuel Mayer","VGK","D","D","","5394","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mr3*","Nathan Mayes","TBL","D","D","","5395","FA","20","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uvj*","Sawyer Mayes","BUF","F","F","","5396","FA","19","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0496p*","Gerald Mayhew","FLA","F","F","","5397","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06h6y*","Kyle Mayhew","COL","D","D","","5398","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c53*","Matthew Mayich","STL","D","D","","5399","FA","21","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bnj*","Hunter Mayo","(N/A)","D","D","","5400","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*013u4*","Maksim Mayorov","(N/A)","F","F","","5401","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nfq*","Nikolai Mayorov","(N/A)","F","F","","5403","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*076r9*","Julien Maze","(N/A)","F","F","","5405","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*051va*","Tomas Mazura","EDM","F","F","","5406","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*071wq*","Pierce Mbuyi","PIT","F","F","R","5408","FA","18","1,000,000","FA","0","7%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*063vn*","Ryan McAllister","(N/A)","F","F","","5410","FA","24","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*003ry*","Kenndal McArdle","(N/A)","F","F","","5411","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l8z*","Colby McAuley","(N/A)","F","F","","5412","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01cdm*","Jamie McBain","(N/A)","D","D","","5413","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pud*","Braydon McCallum","CAR","F","F","","5415","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0642c*","Kale McCallum","(N/A)","D","D","","5416","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rzz*","Lynden McCallum","(N/A)","F","F","","5417","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06tyz*","Kadon McCann","CGY","F","F","","5418","FA","19","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oah*","John McCarron","EDM","F","F","","5419","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04dqu*","Patrick McCarron","(N/A)","D","D","","5420","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*051ue*","Case McCarthy","NYR","D","D","","5421","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03bnl*","Chris McCarthy","WSH","F","F","","5422","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xd4*","Connor McCarthy","NYI","D","D","","5423","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bur*","Gavin McCarthy","BUF","D","D","","5424","FA","21","1,000,000","FA","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01d66*","John McCarthy","SJS","F","F","","5425","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05977*","Ben McCartney","UTA","F","F","","5426","FA","25","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01xkv*","Dennis McCauley","BUF","F","F","","5427","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhh*","Ryan McCleary","TOR","D","D","","5428","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
